X,Y,Z,Radii
2.641039,13.822915,12.993568,0.77
3.048563,15.784747,12.35726,0.37
1.465655,15.560252,13.086513,0.37
1.760216,14.96541,11.467857,0.37
2.989936,12.797671,13.435409,0.73
-0.097234,4.664358,-13.318157,0.77
-0.536215,4.039488,-12.075568,0.77
0.949459,4.948909,-13.238081,0.37
-0.693506,5.5509,-13.515485,0.37
-0.213057,3.967993,-14.144644,0.37
-0.889402,3.537591,-11.077493,0.73
-0.092944,4.661498,-13.312437,0.77
-0.536215,4.036628,-12.069848,0.77
0.956608,4.94319,-13.230932,0.37
-0.689216,5.546611,-13.509765,0.37
-0.207337,3.962273,-14.138924,0.37
-0.890832,3.530441,-11.071773,0.73
-4.215368,12.204259,-11.204754,0.77
-3.308805,11.333446,-11.946876,0.77
-5.24633,11.925427,-11.412092,0.37
-4.060936,13.238082,-11.503604,0.37
-4.029479,12.109885,-10.138043,0.37
-2.582412,10.635651,-12.541718,0.73
-4.206787,12.202829,-11.204754,0.77
-3.303086,11.332016,-11.946876,0.77
-5.222022,11.928288,-11.40637,0.37
-4.052357,13.236652,-11.506464,0.37
-4.0209,12.104165,-10.139473,0.37
-2.575263,10.63708,-12.538858,0.73
13.236652,5.016115,7.030854,0.77
13.182316,6.446022,7.322556,0.77
13.798606,4.848816,6.115714,0.37
12.229997,4.62718,6.906452,0.37
13.722821,4.489909,7.848762,0.37
13.139418,7.591378,7.555631,0.73
13.238082,5.023265,7.033715,0.77
13.183746,6.451742,7.323985,0.77
13.798606,4.855965,6.118574,0.37
12.235718,4.63576,6.909313,0.37
13.718531,4.495629,7.848762,0.37
13.139418,7.599958,7.555631,0.73
-9.035585,7.445528,-12.886326,0.77
-7.657154,7.006546,-12.690428,0.77
-9.699061,6.873565,-12.241436,0.37
-9.327285,7.292528,-13.921578,0.37
-9.125669,8.500799,-12.641812,0.37
-6.551836,6.654789,-12.534568,0.73
-9.028435,7.441238,-12.883466,0.77
-7.652865,7.003686,-12.691858,0.77
-9.690481,6.873565,-12.235717,0.37
-9.312986,7.288238,-13.920148,0.37
-9.125669,8.48936,-12.643242,0.37
-6.548976,6.650499,-12.541718,0.73
10.099436,10.263875,1.265468,0.77
9.042734,9.295827,1.5443,0.77
10.303913,10.288184,0.197327,0.37
11.005997,9.983614,1.794534,0.37
9.789145,11.2548,1.590057,0.37
8.196229,8.519388,1.768795,0.73
10.093716,10.259585,1.265468,0.77
9.039874,9.292968,1.54287,0.77
10.289614,10.288184,0.205907,0.37
11.007426,9.976464,1.797394,0.37
9.784856,11.247651,1.581478,0.37
8.191939,8.516529,1.770225,0.73
0.883683,2.070506,0.491888,0.77
0.450421,3.171535,-0.363197,0.77
1.954683,1.920366,0.383217,0.37
0.364626,1.158225,0.208767,0.37
0.660617,2.299291,1.53143,0.37
0.101523,4.053787,-1.049553,0.73
0.879393,2.076225,0.490458,0.77
0.447561,3.175824,-0.364626,0.77
1.950394,1.926085,0.381787,0.37
0.357477,1.169664,0.214487,0.37
0.654898,2.300721,1.52714,0.37
0.100094,4.058077,-1.050983,0.73
13.449708,8.282024,1.927515,0.77
13.129409,7.441238,3.077161,0.77
14.124625,7.752958,1.259748,0.37
13.927297,9.200024,2.263543,0.37
12.540288,8.533687,1.38701,0.37
12.873456,6.767752,3.998021,0.73
13.446848,8.280594,1.931805,0.77
13.127979,7.438378,3.08002,0.77
14.121765,7.747238,1.262608,0.37
13.924438,9.198594,2.266403,0.37
12.535997,8.532257,1.397019,0.37
12.872026,6.759172,4.000881,0.73
3.643404,3.350273,-12.3401,0.77
2.585273,2.459441,-12.80625,0.77
4.464171,3.351703,-13.052195,0.37
4.01089,3.011385,-11.374913,0.37
3.258759,4.361217,-12.238577,0.37
1.735908,1.745917,-13.180886,0.73
3.639114,3.347413,-12.34439,0.77
2.582413,2.46087,-12.81054,0.77
4.459881,3.348843,-13.060774,0.37
4.01089,3.007095,-11.376342,0.37
3.250179,4.356928,-12.244296,0.37
1.731618,1.747347,-13.186606,0.73
-3.054282,4.957489,5.683882,0.77
-2.32074,4.115273,6.624761,0.77
-3.752077,4.349778,5.113349,0.37
-2.359347,5.436508,5.000386,0.37
-3.607657,5.72106,6.224387,0.37
-1.733047,3.441787,7.378322,0.73
-3.047133,4.956059,5.688171,0.77
-2.31788,4.113844,6.63048,0.77
-3.744928,4.354068,5.119068,0.37
-2.353627,5.439367,5.003246,0.37
-3.593356,5.718199,6.227246,0.37
-1.728758,3.437497,7.384042,0.73
-0.364626,2.197768,-4.365508,0.77
-1.298357,3.204422,-4.861685,0.77
-0.579113,1.978992,-3.321674,0.37
0.654899,2.566684,-4.449871,0.37
-0.46186,1.284057,-4.94748,0.37
-2.046198,4.01232,-5.259199,0.73
-0.371776,2.203487,-4.361218,0.77
-1.304076,3.210142,-4.861685,0.77
-0.584832,1.983281,-3.321674,0.37
0.650609,2.575263,-4.445581,0.37
-0.47187,1.294066,-4.937469,0.37
-2.051917,4.01947,-5.259199,0.73
-8.506519,-1.54859,12.799101,0.77
-7.86163,-2.846945,12.626082,0.77
-9.480286,-1.680142,13.26382,0.37
-8.636641,-1.071001,11.831054,0.37
-7.894519,-0.91085,13.43112,0.37
-7.344004,-3.887918,12.488811,0.73
-8.50509,-1.55145,12.801961,0.77
-7.8602,-2.849805,12.626082,0.77
-9.475997,-1.680142,13.26668,0.37
-8.636641,-1.073861,11.841063,0.37
-7.894519,-0.91371,13.433979,0.37
-7.342574,-3.889348,12.487381,0.73
11.788156,11.88682,9.551782,0.77
11.493595,10.998847,10.672829,0.77
11.706652,12.922073,9.872081,0.37
11.081782,11.708082,8.745313,0.37
12.796241,11.705222,9.190015,0.37
11.257661,10.285324,11.570811,0.73
11.783866,11.88539,9.554641,0.77
11.492165,10.995987,10.677118,0.77
11.702362,12.917783,9.870651,0.37
11.080353,11.708082,8.749603,0.37
12.791952,11.705222,9.188585,0.37
11.256231,10.283894,11.57653,0.73
5.773966,6.707695,-6.80207,0.77
4.687236,6.899303,-5.845461,0.77
6.671948,6.385966,-6.280152,0.37
5.978443,7.641425,-7.318266,0.37
5.495134,5.951274,-7.531323,0.37
3.816423,7.052303,-5.079032,0.73
5.766816,6.711985,-6.80207,0.77
4.681516,6.902163,-5.844032,0.77
6.659078,6.395976,-6.283012,0.37
5.971293,7.647145,-7.321126,0.37
5.490844,5.956994,-7.529893,0.37
3.809273,7.058023,-5.079032,0.73
-9.922127,-9.945007,-2.651049,0.77
-8.469341,-10.047958,-2.754002,0.77
-10.336801,-10.897323,-2.333609,0.37
-10.34109,-9.679042,-3.619096,0.37
-10.188089,-9.180005,-1.926086,0.37
-7.305397,-10.132324,-2.835506,0.73
-9.913547,-9.947866,-2.651049,0.77
-8.462191,-10.050818,-2.756862,0.77
-10.329651,-10.901613,-2.336468,0.37
-10.325362,-9.681902,-3.603367,0.37
-10.183799,-9.181435,-1.927515,0.37
-7.295388,-10.135183,-2.846945,0.73
-0.702085,14.370569,-10.382557,0.77
-1.651544,15.365785,-9.893529,0.77
0.218776,14.426335,-9.806304,0.37
-0.477589,14.557887,-11.42925,0.37
-1.123907,13.373923,-10.281033,0.37
-2.413684,16.162242,-9.503165,0.73
-0.706375,14.373429,-10.378267,0.77
-1.658693,15.368644,-9.893529,0.77
0.220206,14.429196,-9.800584,0.37
-0.486169,14.557887,-11.42496,0.37
-1.132486,13.378213,-10.278174,0.37
-2.430843,16.166532,-9.507454,0.73
-7.778697,-6.940771,13.904419,0.77
-9.11137,-6.763461,13.333887,0.77
-7.035145,-6.925042,13.112251,0.37
-7.724359,-7.893089,14.424905,0.37
-7.56707,-6.138592,14.606503,0.37
-10.17951,-6.6219,12.876316,0.73
-7.782986,-6.937911,13.902989,0.77
-9.11566,-6.762031,13.331027,0.77
-7.036575,-6.923612,13.110821,0.37
-7.727219,-7.890229,14.423475,0.37
-7.569929,-6.134302,14.605073,0.37
-10.19381,-6.617611,12.872026,0.73
4.581423,-1.831711,1.332674,0.77
3.661993,-1.145355,2.236375,0.77
4.7859,-1.205412,0.46901,0.37
4.138152,-2.766871,0.998075,0.37
5.515153,-2.044768,1.84744,0.37
2.925591,-0.596272,2.959908,0.73
4.579993,-1.834571,1.339823,0.77
3.659133,-1.145355,2.242095,0.77
4.78733,-1.216851,0.477589,0.37
4.143872,-2.762582,1.006655,0.37
5.515153,-2.050488,1.8503,0.37
2.919871,-0.589122,2.971348,0.73
-1.84887,7.138098,-0.15443,0.77
-2.493758,7.860201,-1.246879,0.77
-1.612935,6.125723,-0.47044,0.37
-2.513778,7.09806,0.704945,0.37
-0.92944,7.644285,0.131553,0.37
-3.011385,8.437883,-2.121982,0.73
-1.85316,7.142387,-0.158719,0.77
-2.496617,7.86592,-1.252598,0.77
-1.622944,6.132873,-0.4733,0.37
-2.515208,7.09949,0.700655,0.37
-0.93802,7.645715,0.125834,0.37
-3.009956,8.455043,-2.137712,0.73
7.159546,5.460816,1.981852,0.77
5.916957,5.848321,1.319804,0.77
7.122368,5.743938,3.029974,0.37
8.000332,5.961284,1.507122,0.37
7.298247,4.385526,1.907496,0.37
4.920311,6.157181,0.789309,0.73
7.158116,5.463676,1.976132,0.77
5.912667,5.851181,1.315515,0.77
7.122368,5.746798,3.027114,0.37
7.996042,5.956994,1.501403,0.37
7.302537,4.391246,1.903207,0.37
4.911732,6.164331,0.787879,0.73
-4.511358,1.677281,8.259145,0.77
-3.280208,1.025244,8.699557,0.77
-4.618601,2.636749,8.758183,0.37
-5.366442,1.052412,8.502229,0.37
-4.4799,1.836001,7.183855,0.37
-2.295002,0.503327,9.054173,0.73
-4.511358,1.670132,8.264864,0.77
-3.277348,1.020954,8.702417,0.77
-4.617171,2.61959,8.761043,0.37
-5.372162,1.046692,8.506519,0.37
-4.48133,1.830281,7.199584,0.37
-2.287852,0.499038,9.054173,0.73
8.282024,-10.96882,2.9356,0.77
8.676678,-10.303912,1.6973,0.77
7.747238,-11.886819,2.706815,0.37
7.635705,-10.315353,3.516142,0.37
9.164276,-11.210474,3.524722,0.37
8.992687,-9.771987,0.704944,0.73
8.284883,-10.96882,2.92845,0.77
8.679537,-10.302482,1.69158,0.77
7.752958,-11.885389,2.705385,0.37
7.634275,-10.316783,3.508993,0.37
9.168566,-11.207614,3.511852,0.37
8.998407,-9.771987,0.694935,0.73
10.900184,-14.350551,-3.596216,0.77
12.257166,-14.82671,-3.852171,0.77
10.937361,-13.413961,-3.047133,0.37
10.356819,-15.085523,-3.009956,0.37
10.381127,-14.1904,-4.537096,0.37
13.343896,-15.208495,-4.056647,0.73
10.907334,-14.350551,-3.596216,0.77
12.261456,-14.82814,-3.853601,0.77
10.943081,-13.416821,-3.047133,0.37
10.363969,-15.082664,-3.005666,0.37
10.388277,-14.19183,-4.539955,0.37
13.351045,-15.215645,-4.060936,0.73
8.137602,-1.026673,9.363033,0.77
9.558931,-1.359842,9.41737,0.77
7.771547,-0.813618,10.363969,0.37
7.579939,-1.864599,8.95122,0.37
7.986033,-0.15443,8.733874,0.37
10.697137,-1.625804,9.460267,0.73
8.140462,-1.026673,9.355884,0.77
9.563221,-1.359842,9.41451,0.77
7.770117,-0.813618,10.355389,0.37
7.579939,-1.863169,8.939781,0.37
7.987463,-0.153,8.728154,0.37
10.702856,-1.627234,9.457407,0.73
-0.034318,6.699116,-4.853106,0.77
0.141561,6.533247,-6.293023,0.77
-1.08101,6.566134,-4.591433,0.37
0.283122,7.694331,-4.554254,0.37
0.561954,5.961284,-4.319749,0.37
0.283122,6.401695,-7.446957,0.73
-0.032888,6.699116,-4.857396,0.77
0.142991,6.534677,-6.298743,0.77
-1.08101,6.567564,-4.592863,0.37
0.285981,7.692902,-4.558544,0.37
0.560524,5.962713,-4.324039,0.37
0.285981,6.403125,-7.455537,0.73
-0.544794,-1.40703,-8.211957,0.77
-0.567674,-1.213991,-6.764891,0.77
0.401805,-1.058132,-8.615193,0.37
-1.355552,-0.846505,-8.670958,0.37
-0.664906,-2.46087,-8.447892,0.37
-0.584832,-1.059562,-5.605237,0.73
-0.540504,-1.411319,-8.209098,0.77
-0.567674,-1.215421,-6.760601,0.77
0.406095,-1.065281,-8.613763,0.37
-1.352692,-0.852225,-8.663809,0.37
-0.650607,-2.45801,-8.449322,0.37
-0.584832,-1.058132,-5.600947,0.73
6.558985,-11.789587,7.552771,0.77
5.452237,-11.194745,8.297752,0.77
7.458397,-11.785297,8.164771,0.37
6.743443,-11.217623,6.647639,0.37
6.315901,-12.8134,7.283948,0.37
4.565694,-10.718586,8.894024,0.73
6.554695,-11.788157,7.56135,0.77
5.447947,-11.194745,8.303472,0.77
7.454107,-11.785297,8.173351,0.37
6.734864,-11.217623,6.653359,0.37
6.315901,-12.81054,7.293957,0.37
4.555685,-10.718586,8.899744,0.73
-3.175824,-1.488533,5.779685,0.77
-2.696805,-2.252103,4.63004,0.77
-2.330749,-1.08816,6.33306,0.37
-3.756367,-2.133421,6.433153,0.37
-3.802123,-0.666336,5.442227,0.37
-2.31359,-2.864104,3.70918,0.73
-3.174394,-1.494253,5.776826,0.77
-2.695375,-2.254963,4.62575,0.77
-2.327889,-1.091019,6.3302,0.37
-3.756367,-2.134851,6.428864,0.37
-3.797834,-0.687786,5.447947,0.37
-2.309301,-2.866963,3.70632,0.73
9.604687,2.071936,0.081503,0.77
9.524613,2.831217,-1.162516,0.77
8.605182,1.793104,0.407525,0.37
10.075127,2.676787,0.852223,0.37
10.19238,1.169664,-0.072926,0.37
9.460267,3.440357,-2.160591,0.73
9.606117,2.074796,0.075784,0.77
9.524613,2.834076,-1.166805,0.77
8.609472,1.800253,0.401805,0.37
10.076557,2.675357,0.847933,0.37
10.195239,1.172524,-0.077216,0.37
9.463127,3.444647,-2.16631,0.73
10.125174,6.740583,11.718091,0.77
9.833473,7.472696,10.488371,0.77
9.210033,6.593303,12.284334,0.37
10.831549,7.303967,12.322942,0.37
10.555576,5.771106,11.477866,0.37
9.600398,8.058958,9.504594,0.73
10.126604,6.740583,11.712371,0.77
9.832043,7.474126,10.484081,0.77
9.217183,6.600452,12.277184,0.37
10.832979,7.299677,12.317222,0.37
10.559866,5.772536,11.473577,0.37
9.596108,8.066107,9.497445,0.73
-7.076612,-6.852116,4.830227,0.74
-6.314471,-7.365452,5.224881,0.37
-6.890723,-5.872629,4.900293,0.37
-7.09806,-6.857835,4.820218,0.74
-6.360228,-7.349723,5.199143,0.37
-6.919322,-5.898367,4.893143,0.37
14.579335,-8.149042,0.010009,0.74
14.873897,-9.047024,0.334597,0.37
15.219933,-7.815874,-0.680637,0.37
14.560747,-8.143323,0.018589,0.74
14.846728,-9.032725,0.344606,0.37
15.187046,-7.810154,-0.666336,0.37
4.801629,10.64423,-6.1772,0.74
5.439367,11.366333,-6.444593,0.37
5.123358,10.210968,-5.334985,0.37
4.79162,10.635651,-6.18149,0.74
5.417919,11.333446,-6.441733,0.37
5.103339,10.209538,-5.363583,0.37
-7.595667,-10.599903,1.518562,0.74
-6.647638,-10.748613,1.798823,0.37
-7.804434,-11.176157,0.727823,0.37
-7.599957,-10.587034,1.525711,0.74
-6.664799,-10.731455,1.810263,0.37
-7.807294,-11.147557,0.752131,0.37
0.471869,10.974539,-1.37414,0.74
0.579112,10.365399,-0.587692,0.37
1.334104,11.450698,-1.54573,0.37
0.46043,10.971679,-1.388439,0.74
0.556234,10.392566,-0.636308,0.37
1.309795,11.437829,-1.55574,0.37
-6.298743,5.08904,-5.146236,0.74
-6.65193,4.384096,-4.531376,0.37
-6.980807,5.814004,-5.24633,0.37
-6.284444,5.0919,-5.149096,0.74
-6.62476,4.394105,-4.544245,0.37
-6.940771,5.791125,-5.240611,0.37
-3.970854,-6.95364,-5.523732,0.74
-4.008031,-7.632846,-4.790189,0.37
-4.414124,-6.109994,-5.220592,0.37
-3.966564,-6.95078,-5.535171,0.74
-3.996592,-7.604247,-4.825938,0.37
-4.399825,-6.121433,-5.237751,0.37
5.625255,2.389375,1.748777,0.74
5.2449,2.985647,2.456581,0.37
6.097125,1.620085,2.180609,0.37
5.626685,2.386515,1.735908,0.74
5.254909,2.975637,2.415113,0.37
6.085686,1.637244,2.149151,0.37
-2.089094,10.575594,10.288184,0.74
-2.971347,10.196669,10.569875,0.37
-1.477094,9.830613,10.02365,0.37
-2.087665,10.587034,10.282464,0.74
-2.957048,10.206679,10.565585,0.37
-1.499972,9.866361,10.019361,0.37
12.072708,-10.895893,4.465601,0.74
11.776717,-11.735249,4.01089,0.37
11.311997,-10.248146,4.497058,0.37
12.079857,-10.900183,4.47275,0.74
11.793876,-11.73096,4.01804,0.37
11.324867,-10.265305,4.501349,0.37
2.558104,-11.861081,5.189134,0.74
2.034758,-11.766707,6.034209,0.37
1.947534,-11.758128,4.404115,0.37
2.570974,-11.866801,5.191994,0.74
2.051917,-11.776718,6.032779,0.37
1.977562,-11.759557,4.426993,0.37
-14.545017,14.952541,-3.052852,0.74
-14.091736,15.761869,-3.426058,0.37
-14.409176,14.921084,-2.061927,0.37
-14.549307,14.945392,-3.058572,0.74
-14.094598,15.74757,-3.420338,0.37
-14.407746,14.912503,-2.079085,0.37
0.699225,9.729089,-9.290108,0.74
0.633449,8.809659,-8.901173,0.37
1.095309,10.34967,-8.612333,0.37
0.696365,9.73195,-9.300117,0.74
0.626299,8.815378,-8.915472,0.37
1.08816,10.34109,-8.632351,0.37
13.063633,-4.053787,-0.923721,0.74
14.013092,-4.371227,-0.905131,0.37
13.039326,-3.094319,-1.202552,0.37
13.056484,-4.062366,-0.916572,0.74
13.970195,-4.362648,-0.895121,0.37
13.043615,-3.112909,-1.185394,0.37
-12.308643,-8.771052,1.102459,0.74
-12.058409,-7.87736,0.726393,0.37
-13.066493,-9.154267,0.574823,0.37
-12.308643,-8.776772,1.109608,0.74
-12.062699,-7.898809,0.737832,0.37
-13.055054,-9.157127,0.591982,0.37
-1.728758,3.374581,14.96255,0.74
-1.457076,4.256834,14.580765,0.37
-1.449926,2.642469,14.340541,0.37
-1.738767,3.370292,14.97399,0.74
-1.465655,4.242535,14.589345,0.37
-1.472804,2.661057,14.382008,0.37
-3.783535,-14.730906,4.485619,0.74
-3.927955,-13.754279,4.638619,0.37
-4.226807,-15.252822,5.214872,0.37
-3.774956,-14.736626,4.47275,0.74
-3.913656,-13.781447,4.621461,0.37
-4.208216,-15.252822,5.173405,0.37
11.818185,-6.341639,-0.014299,0.74
12.267175,-5.472256,-0.220206,0.37
11.048894,-6.47462,-0.640598,0.37
11.826764,-6.357368,-0.00143,0.74
12.261456,-5.513722,-0.191608,0.37
11.071772,-6.490349,-0.61343,0.37
-13.499756,-6.779192,4.266844,0.74
-13.023597,-6.085686,4.807349,0.37
-14.484962,-6.614751,4.308311,0.37
-13.495466,-6.792061,4.263984,0.74
-13.030746,-6.120003,4.795909,0.37
-14.466374,-6.62476,4.305451,0.37
-2.079085,-14.922513,2.280702,0.74
-1.591487,-15.796187,2.254964,0.37
-2.702525,-14.911074,3.061432,0.37
-2.073366,-14.912503,2.269263,0.74
-1.588627,-15.766158,2.254964,0.37
-2.681076,-14.906784,3.028544,0.37
11.543642,9.440249,-12.791952,0.74
11.323437,9.109939,-13.709951,0.37
10.710007,9.477426,-12.241436,0.37
11.566521,9.447398,-12.781942,0.74
11.353464,9.134248,-13.661335,0.37
10.744324,9.475996,-12.251446,0.37
2.47088,5.939835,-9.607548,0.74
1.774515,5.995602,-8.892594,0.37
2.213497,6.531817,-10.371118,0.37
2.483749,5.934116,-9.608978,0.74
1.793104,5.989882,-8.904033,0.37
2.227796,6.504648,-10.35396,0.37
15.038335,-10.077988,9.484575,0.74
14.646541,-10.987408,9.343015,0.37
15.939178,-10.165211,9.910688,0.37
15.032616,-10.062257,9.487436,0.74
14.65512,-10.937362,9.348734,0.37
15.909149,-10.142333,9.897819,0.37
2.519497,2.500908,4.718694,0.74
3.358852,2.836936,4.291152,0.37
1.876038,3.258759,4.830227,0.37
2.513777,2.47517,4.717265,0.74
3.328824,2.802618,4.301161,0.37
1.893197,3.213002,4.827367,0.37
12.011222,9.374473,-1.189683,0.74
11.795305,10.298193,-1.505692,0.37
13.003577,9.274379,-1.105318,0.37
12.005502,9.365894,-1.186824,0.74
11.792446,10.265305,-1.492823,0.37
12.96783,9.254361,-1.102459,0.37
4.48276,12.64896,-11.356324,0.74
5.08904,12.264315,-12.05269,0.37
3.604796,12.886325,-11.773856,0.37
4.485619,12.65182,-11.347745,0.74
5.087611,12.268605,-12.024092,0.37
3.639114,12.886325,-11.748118,0.37
10.555576,3.723479,-4.787329,0.74
10.301053,3.839301,-3.826431,0.37
11.487875,4.056647,-4.92603,0.37
10.542707,3.724909,-4.794479,0.74
10.296763,3.846451,-3.855031,0.37
11.444979,4.055217,-4.936039,0.37
-1.133916,6.534677,14.473522,0.74
-0.240224,6.544686,14.919654,0.37
-1.065281,6.977948,13.579831,0.37
-1.148215,6.534677,14.482101,0.74
-0.280261,6.546116,14.918224,0.37
-1.075291,6.962219,13.602709,0.37
11.183305,-5.276358,-7.71721,0.74
11.293408,-6.087116,-8.292033,0.37
11.42496,-5.503713,-6.773472,0.37
11.176156,-5.269208,-7.718639,0.74
11.281969,-6.067097,-8.292033,0.37
11.410661,-5.483695,-6.786341,0.37
14.865317,-14.035971,4.825937,0.74
14.557887,-14.849588,5.316395,0.37
15.651765,-14.267616,4.252544,0.37
14.856738,-14.024532,4.828797,0.74
14.555027,-14.819559,5.309246,0.37
15.627457,-14.246168,4.259694,0.37
4.532807,-4.141012,-7.541332,0.74
3.774956,-3.664852,-7.988892,0.37
4.588573,-5.076172,-7.8888,0.37
4.538526,-4.133862,-7.532752,0.74
3.803554,-3.659133,-7.956004,0.37
4.598582,-5.056152,-7.867349,0.37
-3.55332,-9.631856,-0.32459,0.74
-4.01375,-10.17093,0.381787,0.37
-4.058077,-8.781061,-0.476159,0.37
-3.54188,-9.639006,-0.330309,0.74
-3.990872,-10.163781,0.370348,0.37
-4.025189,-8.803939,-0.46615,0.37
11.836773,-9.526043,0.071495,0.74
10.861576,-9.696201,0.211626,0.37
12.302923,-10.391136,-0.118682,0.37
11.843923,-9.511744,0.075785,0.74
10.884455,-9.681902,0.210196,0.37
12.308643,-10.361109,-0.115822,0.37
13.209485,4.152451,-4.670077,0.74
13.865811,3.624815,-4.131003,0.37
13.697083,4.837377,-5.212013,0.37
13.195185,4.153881,-4.671507,0.74
13.830064,3.630535,-4.15817,0.37
13.674204,4.837377,-5.206293,0.37
6.17291,-14.380579,-15.119841,0.74
5.846891,-13.57983,-15.624598,0.37
6.759172,-14.083157,-14.36628,0.37
6.16862,-14.392018,-15.12699,0.74
5.85976,-13.611289,-15.617448,0.37
6.733434,-14.116046,-14.396307,0.37
0.802178,-5.360723,10.65567,0.74
0.677776,-4.845957,11.503605,0.37
0.835066,-6.338779,10.860146,0.37
0.806468,-5.352144,10.64137,0.74
0.687785,-4.844527,11.485016,0.37
0.832206,-6.311612,10.840128,0.37
6.734864,13.875821,12.011222,0.74
7.128088,12.95639,12.03267,0.37
6.456032,14.141784,12.933512,0.37
6.733434,13.881541,11.999783,0.74
7.123799,12.980699,12.022661,0.37
6.467471,14.128915,12.889185,0.37
5.775396,8.904033,3.754937,0.74
6.591873,8.673818,3.224441,0.37
5.191994,9.514604,3.221581,0.37
5.775396,8.896884,3.763516,0.74
6.580434,8.666668,3.24303,0.37
5.204863,9.506024,3.24303,0.37
-5.181983,-8.187649,6.045648,0.74
-5.352144,-8.457901,6.993677,0.37
-4.291152,-8.536547,5.753947,0.37
-5.193424,-8.17907,6.038499,0.74
-5.359293,-8.447892,6.976518,0.37
-4.319749,-8.510809,5.751088,0.37
8.828248,6.47605,-9.488866,0.74
9.338725,6.431723,-10.34681,0.37
8.979818,7.365453,-9.057033,0.37
8.821099,6.467471,-9.481716,0.74
9.322996,6.426004,-10.322502,0.37
8.965519,7.351154,-9.059893,0.37
0.386075,-2.875545,6.244406,0.74
-0.340318,-3.330254,5.728209,0.37
0.677776,-3.463235,6.999396,0.37
0.393225,-2.865533,6.240116,0.74
-0.324589,-3.315955,5.72106,0.37
0.673486,-3.444646,6.976518,0.37
-3.913656,-12.793382,-3.363143,0.74
-4.505638,-12.265746,-3.972283,0.37
-3.162955,-13.192325,-3.890778,0.37
-3.912226,-12.791952,-3.345982,0.74
-4.495629,-12.280045,-3.943684,0.37
-3.191553,-13.178026,-3.84073,0.37
7.382612,12.254306,0.012869,0.74
7.745808,13.110821,0.380355,0.37
7.980313,11.497885,0.278832,0.37
7.374032,12.250017,0.008579,0.74
7.72007,13.086513,0.367486,0.37
7.971734,11.492165,0.274542,0.37
-1.590057,0.843645,-10.538417,0.74
-1.248309,1.754496,-10.768632,0.37
-2.546665,0.906561,-10.256725,0.37
-1.584337,0.829346,-10.545566,0.74
-1.248309,1.720179,-10.771492,0.37
-2.519497,0.896552,-10.272454,0.37
14.530719,-7.617116,10.251006,0.74
13.659905,-7.436948,10.705716,0.37
14.642251,-8.602324,10.120884,0.37
14.540728,-7.607107,10.248146,0.74
13.679923,-7.434089,10.692847,0.37
14.643681,-8.559425,10.135183,0.37
-6.866415,-10.831549,13.26096,0.74
-6.235826,-10.761482,12.488811,0.37
-6.370237,-10.672828,14.113185,0.37
-6.880713,-10.834409,13.256671,0.74
-6.261564,-10.768632,12.50883,0.37
-6.397405,-10.675687,14.103176,0.37
-4.364078,-8.761043,-3.710609,0.74
-4.896003,-8.386407,-2.951328,0.37
-4.797339,-9.598969,-4.040918,0.37
-4.349779,-8.751034,-3.720618,0.74
-4.880274,-8.383547,-2.981356,0.37
-4.773031,-9.56465,-4.032339,0.37
3.930815,10.940221,7.421219,0.74
3.200133,10.506959,7.950285,0.37
4.748723,10.365399,7.449817,0.37
3.929386,10.955951,7.41121,0.74
3.210142,10.521258,7.920257,0.37
4.731563,10.386847,7.441238,0.37
-5.283507,-13.388223,-9.307267,0.74
-6.150031,-12.912064,-9.450257,0.37
-4.744433,-12.900625,-8.620912,0.37
-5.273498,-13.406812,-9.315846,0.74
-6.121433,-12.934942,-9.455976,0.37
-4.757302,-12.932082,-8.64379,0.37
-2.814058,9.197164,3.228731,0.74
-3.234451,9.863501,3.845021,0.37
-3.368862,8.364958,3.208712,0.37
-2.801189,9.202884,3.224441,0.74
-3.214431,9.864931,3.837871,0.37
-3.327394,8.397846,3.190123,0.37
-15.342906,1.724468,-6.827808,0.74
-15.707532,2.478029,-6.280152,0.37
-14.386298,1.565749,-6.580434,0.37
-15.342906,1.720179,-6.829238,0.74
-15.706102,2.46373,-6.281582,0.37
-14.389158,1.561459,-6.581864,0.37
1.116758,15.219933,15.342906,0.74
0.649178,15.607439,16.137934,0.37
1.288347,14.247597,15.497336,0.37
1.119617,15.221363,15.334326,0.74
0.666337,15.60029,16.107906,0.37
1.295496,14.263326,15.480177,0.37
-5.159105,-7.557061,-1.132486,0.74
-6.025629,-7.059453,-1.178244,0.37
-4.406974,-6.905023,-1.028103,0.37
-5.154816,-7.571359,-1.133916,0.74
-6.0099,-7.076612,-1.186824,0.37
-4.426993,-6.960789,-1.030962,0.37
-2.02332,-13.634167,-5.066163,0.74
-1.409889,-14.406317,-4.903152,0.37
-1.508552,-12.879176,-5.473686,0.37
-2.037619,-13.631307,-5.056152,0.74
-1.437057,-14.390588,-4.900292,0.37
-1.541441,-12.883466,-5.459387,0.37
5.882639,14.935383,14.271905,0.74
6.120004,15.756149,14.789532,0.37
4.958919,14.640821,14.519279,0.37
5.886929,14.926803,14.259037,0.74
6.127153,15.731841,14.753784,0.37
4.967498,14.633672,14.50784,0.37
-15.570262,-2.548095,-15.118411,0.74
-15.098392,-3.430348,-15.12413,0.37
-16.548318,-2.693945,-14.97542,0.37
-15.564542,-2.536656,-15.1227,0.74
-15.094103,-3.40032,-15.12127,0.37
